,date,audience,clicks,spend,impressions,reach,total_sessions,completions_F_T,Audience_1,Audience_2,Audience_3,Audience_4,Audience_5,Audience_6,Close_Faster,Closer_Twins,Competitive_Opportunity,SEM_Ads,Unfair_Advantage,Domain_Dsiplay,Facebook,Google_SEM,Linkedin,OTT,User_ID_Display
1864,22/05/2022,1,3,8.231762,1140,76,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1865,22/05/2022,1,2,16.18807515,66,54,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1866,22/05/2022,2,1,2.95,118,64,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1867,22/05/2022,2,1,12.99807436,137,54,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1868,22/05/2022,2,0,33.74,161,140,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1869,22/05/2022,3,3,2.02,52,43,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1870,22/05/2022,3,2,2.86,103,80,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1871,22/05/2022,3,1,12.15931834,220,52,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1872,22/05/2022,3,1,1.314349501,6,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1873,22/05/2022,4,2,2.003706,412,60,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1874,22/05/2022,4,38,145.841586,21410,3798,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1875,22/05/2022,4,5,22.577163,3831,450,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1876,22/05/2022,4,0,17.881092,1211,157,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1877,22/05/2022,4,0,22.611075,1531,181,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1878,22/05/2022,4,0,15.81801829,1324,325,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1879,22/05/2022,4,0,7.168894,1474,222,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1880,22/05/2022,4,2,14.69795251,1254,343,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1881,22/05/2022,4,5,15.700381,2822,315,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1882,22/05/2022,4,3,46.41,937,657,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1883,22/05/2022,4,2,6.272819,1289,183,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1884,22/05/2022,4,7,36.246512,6494,779,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1885,22/05/2022,4,2,30.888524,5994,823,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1886,22/05/2022,4,4,81.92908165,1065,1039,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1887,22/05/2022,5,3,21.905152,4529,130,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1888,22/05/2022,5,5,6.815831,1416,65,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1889,22/05/2022,5,15,87.131683,11534,1374,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1890,22/05/2022,5,0,3.38422,578,113,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1891,22/05/2022,5,0,28.58226087,2308,367,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1892,22/05/2022,5,0,12.45087263,1030,295,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1893,22/05/2022,5,2,48.64363,3336,325,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1894,22/05/2022,5,2,1.945837,333,68,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1895,22/05/2022,5,2,24.44004003,2014,318,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1896,22/05/2022,5,0,13.97993098,1147,363,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1897,22/05/2022,5,9,46.797791,9625,486,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1898,22/05/2022,5,7,79.07,1065,965,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1899,22/05/2022,5,3,15.597179,3230,124,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1900,22/05/2022,5,8,84.4976891,813,725,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1901,22/05/2022,6,11,14.22,48,0,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1902,22/05/2022,6,1,2.2,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1903,22/05/2022,6,5,8.25,28,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1904,23/05/2022,1,0,9.270873,538,54,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1905,23/05/2022,1,0,8.743216,494,54,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1906,23/05/2022,1,0,10.110905,579,57,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1907,23/05/2022,1,3,3.5,146,118,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1908,23/05/2022,1,0,12.66553007,360,96,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1909,23/05/2022,1,2,26.8526958,917,186,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1910,23/05/2022,1,2,2.5,116,98,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1911,23/05/2022,1,0,29.64922881,987,192,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1912,23/05/2022,1,0,1.82,221,110,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1913,23/05/2022,1,1,7.47,42,39,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1914,23/05/2022,1,1,1.95,146,116,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1915,23/05/2022,1,1,3.19880339,10,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1916,23/05/2022,2,1,1.50117,254,22,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1917,23/05/2022,2,0,0.95,29,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1918,23/05/2022,2,0,4.143644,223,15,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1919,23/05/2022,2,1,2.59,66,47,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1920,23/05/2022,2,3,46.62,233,194,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1921,23/05/2022,3,0,5.938179,329,36,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1922,23/05/2022,3,0,5.817236,325,27,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1923,23/05/2022,3,0,0.57,21,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1924,23/05/2022,3,1,18.34130669,383,80,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1925,23/05/2022,4,1,16.93244346,160,153,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1926,23/05/2022,4,1,9.919978,2033,332,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1927,23/05/2022,4,25,141.344145,20919,3588,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1928,23/05/2022,4,5,25.49695,4324,511,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1929,23/05/2022,4,0,17.782998,1205,174,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1930,23/05/2022,4,0,22.238951,1507,220,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1931,23/05/2022,4,1,31.88412115,2622,927,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1932,23/05/2022,4,0,23.176304,1570,212,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1933,23/05/2022,4,3,21.03391868,1754,596,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1934,23/05/2022,4,1,6.671173,1133,149,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1935,23/05/2022,4,4,31.48237207,2622,844,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1936,23/05/2022,4,2,5.425401,1110,183,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1937,23/05/2022,4,3,30.43246446,2526,874,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1938,23/05/2022,4,0,32.3508152,2679,917,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1939,23/05/2022,4,1,22.202139,4090,568,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1940,23/05/2022,4,11,93.73,1891,1078,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1941,23/05/2022,4,1,6.198388,1271,206,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1942,23/05/2022,4,2,28.952941,5140,727,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1943,23/05/2022,4,2,23.330776,4536,655,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1944,23/05/2022,4,6,143.689893,1611,1368,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1945,23/05/2022,5,9,16.61937,3424,124,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1946,23/05/2022,5,13,86.948968,11646,1592,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1947,23/05/2022,5,2,3.191345,546,111,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1948,23/05/2022,5,2,49.263483,3368,350,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1949,23/05/2022,5,0,23.84704773,1949,719,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1950,23/05/2022,5,2,47.74307968,3902,656,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1951,23/05/2022,5,6,43.248712,8917,448,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1952,23/05/2022,5,5,151.63,1642,1449,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1953,23/05/2022,5,8,20.41294,4230,175,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1954,23/05/2022,5,2,7.974351,1529,160,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1955,23/05/2022,5,2,13.438673,2753,142,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1956,23/05/2022,5,25,156.224461,1381,1192,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1957,23/05/2022,6,78,32.32,243,0,144,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1958,23/05/2022,6,3,1.03,12,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1959,23/05/2022,6,5,7.97,74,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1960,24/05/2022,1,1,3.481199525,17,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1961,24/05/2022,1,0,8.124009,486,38,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1962,24/05/2022,1,0,7.813255,464,54,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1963,24/05/2022,1,2,1.59,70,53,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1964,24/05/2022,1,0,10.82303235,40,39,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1965,24/05/2022,1,0,8.067364,483,47,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1966,24/05/2022,1,2,3.99,152,124,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1967,24/05/2022,1,2,2.51,102,80,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1968,24/05/2022,1,3,10.063573,1711,84,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1969,24/05/2022,1,0,0.93,48,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1970,24/05/2022,1,3,3.83,378,211,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1971,24/05/2022,1,1,12.780172,1700,131,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1972,24/05/2022,1,2,29.22152027,104,94,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1973,24/05/2022,1,0,4.996056,763,56,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1974,24/05/2022,1,1,2.5,190,130,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1975,24/05/2022,2,3,2.28,30,26,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1976,24/05/2022,2,0,3.728464,205,34,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1977,24/05/2022,2,1,2.79,80,58,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1978,24/05/2022,2,2,1.76,57,48,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1979,24/05/2022,2,1,0.85,50,32,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1980,24/05/2022,2,3,57.79,304,209,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1981,24/05/2022,2,2,1.79,87,52,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1982,24/05/2022,3,0,1.06,32,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1983,24/05/2022,3,1,0.47,93,25,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1984,24/05/2022,3,1,4.86,11,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1985,24/05/2022,3,0,2.304246,249,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1986,24/05/2022,4,1,43.00245117,625,596,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1987,24/05/2022,4,1,8.027999,1638,279,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1988,24/05/2022,4,2,11.533971,2352,363,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1989,24/05/2022,4,1,10.89120135,180,180,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1990,24/05/2022,4,39,139.675135,20201,3475,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1991,24/05/2022,4,3,28.785308,4881,640,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1992,24/05/2022,4,0,19.154398,1299,242,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1993,24/05/2022,4,2,34.80302834,2605,986,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1994,24/05/2022,4,0,22.652964,1538,297,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1995,24/05/2022,4,2,33.1724863,2497,880,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1996,24/05/2022,4,0,21.495729,1459,231,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1997,24/05/2022,4,1,33.02222027,2474,889,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1998,24/05/2022,4,2,32.62652068,2462,892,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1999,24/05/2022,4,2,20.434119,3709,535,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2000,24/05/2022,4,8,100.81,2486,1427,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2001,24/05/2022,4,2,62.93669679,975,975,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2002,24/05/2022,4,3,22.551768,4412,690,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2003,24/05/2022,4,5,97.17073985,1547,1450,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2004,24/05/2022,5,10,16.23307,3397,117,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2005,24/05/2022,5,1,8.602643,1798,108,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2006,24/05/2022,5,20,85.277989,11199,1501,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2007,24/05/2022,5,1,3.579764,614,143,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2008,24/05/2022,5,2,24.29403394,1802,669,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2009,24/05/2022,5,0,48.832211,3334,366,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2010,24/05/2022,5,0,25.56939615,1907,652,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2011,24/05/2022,5,1,26.5430585,1984,720,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2012,24/05/2022,5,11,38.830542,8073,505,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2013,24/05/2022,5,10,159.63,2093,1806,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2014,24/05/2022,5,3,25.340697,5291,231,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2015,24/05/2022,5,2,7.927871,1544,167,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2016,24/05/2022,5,15,173.9463293,1532,1232,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2017,24/05/2022,6,59,18.03,172,0,104,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018,24/05/2022,6,8,14.59,70,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019,25/05/2022,1,1,16.01346608,485,147,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020,25/05/2022,1,1,14.212486,2423,151,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,25/05/2022,1,0,32.16521711,1181,243,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2022,25/05/2022,1,3,11.984919,2394,111,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,25/05/2022,1,2,2.52,387,168,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,25/05/2022,2,0,2.936337,40,15,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025,25/05/2022,2,1,1.31,30,22,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2026,25/05/2022,2,0,4.726214,345,26,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2027,25/05/2022,2,2,3.11,90,69,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2028,25/05/2022,2,1,3.14,36,68,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2029,25/05/2022,2,0,1.02,308,40,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2030,25/05/2022,2,1,0.084399144,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2031,25/05/2022,2,0,3.067335,666,41,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2032,25/05/2022,3,1,4.952089,559,32,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2033,25/05/2022,3,0,4.649563,255,24,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2034,25/05/2022,3,3,2.15,337,37,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2035,25/05/2022,3,1,1.58,75,56,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2036,25/05/2022,3,1,2.301365588,8,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2037,25/05/2022,4,1,37.09054849,552,549,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2038,25/05/2022,4,1,8.455127,1725,266,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2039,25/05/2022,4,1,13.088744,2669,415,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2040,25/05/2022,4,2,20.29305395,263,241,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2041,25/05/2022,4,57,140.675354,19690,3362,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2042,25/05/2022,4,6,35.050924,5939,877,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2043,25/05/2022,4,0,23.063867,1563,238,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2044,25/05/2022,4,2,33.31655495,2511,1002,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2045,25/05/2022,4,4,21.64017335,1657,669,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2046,25/05/2022,4,1,8.39867,1422,190,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2047,25/05/2022,4,0,33.56005539,2533,1041,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2048,25/05/2022,4,2,33.94987219,2554,1085,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2049,25/05/2022,4,0,31.84856794,2424,987,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2050,25/05/2022,4,2,33.39277762,2519,1064,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2051,25/05/2022,4,4,19.150048,3414,453,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2052,25/05/2022,4,6,99.05,2086,1318,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2053,25/05/2022,4,0,6.653405,1358,216,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2054,25/05/2022,4,1,28.455372,5070,697,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2055,25/05/2022,4,2,21.676014,4241,664,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2056,25/05/2022,4,4,116.7579638,1675,1638,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2057,25/05/2022,5,6,15.976585,3357,155,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2058,25/05/2022,5,3,7.045851,1466,95,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2059,25/05/2022,5,31,90.678263,11680,1707,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2060,25/05/2022,5,4,3.756184,641,169,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2061,25/05/2022,5,6,23.14907444,1724,712,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2062,25/05/2022,5,1,47.84241,3256,334,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2063,25/05/2022,5,3,24.73991883,1846,722,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2064,25/05/2022,5,1,25.97005949,1932,788,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2065,25/05/2022,5,12,44.109753,9185,560,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2066,25/05/2022,5,8,157.56,2094,1758,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2067,25/05/2022,5,1,21.848305,4590,243,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2068,25/05/2022,5,2,2.321535024,26,26,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2069,25/05/2022,5,2,12.319383,2540,144,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2070,25/05/2022,5,19,169.3552987,1649,1324,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2071,25/05/2022,6,84,28.46,252,0,129,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2072,25/05/2022,6,3,3.26,10,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2073,25/05/2022,6,3,6.29,109,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2074,26/05/2022,1,1,1.42,56,48,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2075,26/05/2022,1,0,9.183005,527,46,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2076,26/05/2022,1,4,4.05,115,89,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2077,26/05/2022,1,2,29.10221044,1128,226,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2078,26/05/2022,1,2,1.39,155,58,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2079,26/05/2022,1,0,9.67839,554,57,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2080,26/05/2022,1,1,2.62,110,93,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2081,26/05/2022,1,3,30.11841873,1183,256,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2082,26/05/2022,1,0,29.46706145,1179,236,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2083,26/05/2022,1,1,2.26,279,75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2084,26/05/2022,1,4,2.76,282,138,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2085,26/05/2022,1,1,9.306214789,33,31,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2086,26/05/2022,2,1,0.69,244,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2087,26/05/2022,2,0,0.54,19,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
