,city_name,latitude,longitude,city_population,city_state_code,state_name
823,Midwest City,35.44951,-97.3967,57249,OK,Oklahoma
1220,Milford,41.22232,-73.0565,52759,CT,Connecticut
1572,Milford,42.13982,-71.51617,25055,MA,Massachusetts
565,Milford Mill,39.34788,-76.76997,29042,MD,Maryland
3153,Mililani Town,21.4504,-158.01503,27629,HI,Hawaii
3099,Mill Creek,47.8601,-122.2043,20043,WA,Washington
3233,Mill Creek East,47.83602,-122.18766,15709,WA,Washington
2623,Millbrae,37.59855,-122.38719,22795,CA,California
22,Millbrook,32.47986,-86.36192,15314,AL,Alabama
3171,Millburn,40.72482,-74.30404,20149,NJ,New Jersey
3034,Millcreek,40.68689,-111.87549,62139,UT,Utah
343,Milledgeville,33.08014,-83.2321,18931,GA,Georgia
759,Millville,39.40206,-75.03934,28230,NJ,New Jersey
2624,Milpitas,37.42827,-121.90662,77604,CA,California
1573,Milton,42.24954,-71.06616,27003,MA,Massachusetts
3165,Milton,34.13216,-84.30067,37547,GA,Georgia
2333,Milwaukee,43.0389,-87.90647,600155,WI,Wisconsin
2995,Milwaukie,45.44623,-122.63926,20830,OR,Oregon
2046,Mineola,40.74927,-73.64068,19139,NY,New York
1747,Minneapolis,44.97997,-93.26384,410939,MN,Minnesota
1748,Minnetonka,44.9133,-93.50329,51669,MN,Minnesota
1749,Minnetonka Mills,44.94107,-93.4419,50117,MN,Minnesota
2963,Minot,48.23251,-101.29627,49450,ND,North Dakota
729,Mint Hill,35.17959,-80.64729,25627,NC,North Carolina
2626,Mira Mesa,32.9156,-117.14392,70000,CA,California
194,Miramar,25.98731,-80.23227,137132,FL,Florida
1498,Mishawaka,41.66199,-86.15862,48261,IN,Indiana
1035,Mission,26.21591,-98.32529,83298,TX,Texas
1036,Mission Bend,29.69384,-95.66495,36501,TX,Texas
2627,Mission District,37.75993,-122.41914,47234,CA,California
2628,Mission Viejo,33.60002,-117.672,97156,CA,California
2959,Missoula,46.87215,-113.994,71022,MT,Montana
1037,Missouri City,29.61857,-95.53772,74139,TX,Texas
2297,Mitchell,43.70943,-98.0298,15669,SD,South Dakota
23,Mobile,30.69436,-88.04305,194288,AL,Alabama
2629,Modesto,37.6391,-120.99688,211266,CA,California
1392,Mokena,41.52614,-87.88922,19923,IL,Illinois
1393,Moline,41.5067,-90.51513,42681,IL,Illinois
495,Monroe,32.50931,-92.1193,49598,LA,Louisiana
730,Monroe,34.98543,-80.54951,34623,NC,North Carolina
1674,Monroe,41.91643,-83.39771,20092,MI,Michigan
3100,Monroe,47.85538,-121.97096,18090,WA,Washington
2252,Monroeville,40.42118,-79.7881,28176,PA,Pennsylvania
2630,Monrovia,34.14806,-117.99895,37463,CA,California
2047,Monsey,41.11121,-74.06848,18412,NY,New York
1147,Montclair,38.61095,-77.33971,19570,VA,Virginia
1859,Montclair,40.82593,-74.20903,39701,NJ,New Jersey
2631,Montclair,34.07751,-117.68978,38690,CA,California
2632,Montebello,34.00946,-118.10535,63921,CA,California
2633,Monterey,36.60024,-121.89468,28338,CA,California
2634,Monterey Park,34.06251,-118.12285,61468,CA,California
24,Montgomery,32.36681,-86.29997,200603,AL,Alabama
1394,Montgomery,41.73058,-88.3459,19489,IL,Illinois
566,Montgomery Village,39.17677,-77.19526,32032,MD,Maryland
2851,Montrose,38.47832,-107.87617,19062,CO,Colorado
1221,Montville Center,41.47899,-72.15119,20180,CT,Connecticut
824,Moore,35.33951,-97.4867,60451,OK,Oklahoma
731,Mooresville,35.58486,-80.81007,36009,NC,North Carolina
1750,Moorhead,46.87386,-96.76951,42005,MN,Minnesota
2635,Moorpark,34.28556,-118.88204,36104,CA,California
2636,Moraga,37.83493,-122.12969,17256,CA,California
2637,Moreno Valley,33.93752,-117.23059,204198,CA,California
2638,Morgan Hill,37.1305,-121.65439,42948,CA,California
1395,Morgan Park,41.69031,-87.66672,22924,IL,Illinois
732,Morganton,35.74541,-81.68482,16692,NC,North Carolina
1185,Morgantown,39.62953,-79.9559,30708,WV,West Virginia
3168,Morningside Heights,40.81,-73.9625,55929,NY,New York
2048,Morris Heights,40.84982,-73.91986,40982,NY,New York
2049,Morrisania,40.82927,-73.90653,23127,NY,New York
915,Morristown,36.21398,-83.29489,29478,TN,Tennessee
1860,Morristown,40.79677,-74.48154,18594,NJ,New Jersey
733,Morrisville,35.82348,-78.82556,23820,NC,North Carolina
1396,Morton,40.61282,-89.45926,16306,IL,Illinois
1397,Morton Grove,42.04059,-87.78256,23448,IL,Illinois
2947,Moscow,46.73239,-117.00017,25060,ID,Idaho
3101,Moses Lake,47.13014,-119.27808,22082,WA,Washington
2050,Mott Haven,40.80899,-73.92291,51450,NY,New York
1675,Mount Clemens,42.59726,-82.87798,16400,MI,Michigan
1398,Mount Greenwood,41.69809,-87.70866,18783,IL,Illinois
916,Mount Juliet,36.20005,-86.51861,31540,TN,Tennessee
760,Mount Laurel,39.934,-74.891,41864,NJ,New Jersey
2253,Mount Lebanon,40.35535,-80.0495,32730,PA,Pennsylvania
867,Mount Pleasant,32.79407,-79.86259,81317,SC,South Carolina
1038,Mount Pleasant,33.15679,-94.96827,16051,TX,Texas
1676,Mount Pleasant,43.59781,-84.76751,26060,MI,Michigan
3254,Mount Pleasant,42.69743,-87.85577,26272,WI,Wisconsin
1399,Mount Prospect,42.06642,-87.93729,54747,IL,Illinois
389,Mount Vernon,38.31727,-88.90312,15087,IL,Illinois
2051,Mount Vernon,40.9126,-73.83708,68628,NY,New York
2191,Mount Vernon,40.3934,-82.48572,16742,OH,Ohio
3102,Mount Vernon,48.42122,-122.33405,34053,WA,Washington
25,Mountain Brook,33.50094,-86.75221,20691,AL,Alabama
2639,Mountain View,37.38605,-122.08385,80435,CA,California
3103,Mountlake Terrace,47.78815,-122.30874,20989,WA,Washington
3104,Mukilteo,47.94454,-122.30458,21226,WA,Washington
1499,Muncie,40.19338,-85.38636,70087,IN,Indiana
1400,Mundelein,42.26308,-88.00397,31582,IL,Illinois
1500,Munster,41.56448,-87.51254,22984,IN,Indiana
917,Murfreesboro,35.84562,-86.39027,126118,TN,Tennessee
1039,Murphy,33.01512,-96.61305,20610,TX,Texas
463,Murray,36.61033,-88.31476,18954,KY,Kentucky
3035,Murray,40.66689,-111.88799,49250,UT,Utah
2640,Murrieta,33.55391,-117.21392,109830,CA,California
2254,Murrysville,40.4284,-79.69755,20134,PA,Pennsylvania
1276,Muscatine,41.42447,-91.04321,23968,IA,Iowa
2334,Muskego,42.90585,-88.13898,24755,WI,Wisconsin
1677,Muskegon,43.23418,-86.24839,38401,MI,Michigan
825,Muskogee,35.74788,-95.36969,38456,OK,Oklahoma
826,Mustang,35.38423,-97.72449,20226,OK,Oklahoma
868,Myrtle Beach,33.68906,-78.88669,31035,SC,South Carolina
195,Myrtle Grove,30.42103,-87.30747,15870,FL,Florida
1040,Nacogdoches,31.60351,-94.65549,33894,TX,Texas
2948,Nampa,43.54072,-116.56346,89839,ID,Idaho
2052,Nanuet,41.08871,-74.01347,17882,NY,New York
2641,Napa,38.29714,-122.28553,80434,CA,California
1401,Naperville,41.78586,-88.14729,147100,IL,Illinois
196,Naples,26.14234,-81.79596,21512,FL,Florida
2283,Narragansett,41.4501,-71.4495,15868,RI,Rhode Island
1807,Nashua,42.76537,-71.46757,87970,NH,New Hampshire
918,Nashville,36.16589,-86.78444,689447,TN,Tennessee
675,Natchez,31.56017,-91.40329,15128,MS,Mississippi
496,Natchitoches,31.76072,-93.08627,18365,LA,Louisiana
1574,Natick,42.28343,-71.3495,32276,MA,Massachusetts
2642,National City,32.67811,-117.0992,61060,CA,California
1222,Naugatuck,41.48593,-73.05066,31538,CT,Connecticut
197,Navarre,30.40159,-86.86357,31378,FL,Florida
1402,Near North Side,41.90003,-87.6345,85711,IL,Illinois
1403,Near South Side,41.8567,-87.62477,22401,IL,Illinois
1041,Nederland,29.97438,-93.9924,17196,TX,Texas
1575,Needham,42.28343,-71.23283,28886,MA,Massachusetts
2335,Neenah,44.18582,-88.46261,25792,WI,Wisconsin
409,New Albany,38.28562,-85.82413,36732,IN,Indiana
1576,New Bedford,41.63526,-70.92701,101079,MA,Massachusetts
2336,New Berlin,42.9764,-88.10842,39825,WI,Wisconsin
734,New Bern,35.10849,-77.04411,30070,NC,North Carolina
1042,New Braunfels,29.703,-98.12445,70543,TX,Texas
1751,New Brighton,45.06552,-93.20189,22351,MN,Minnesota
1223,New Britain,41.66121,-72.77954,72808,CT,Connecticut
1861,New Brunswick,40.48622,-74.45182,57035,NJ,New Jersey
1224,New Canaan,41.14676,-73.49484,19738,CT,Connecticut
410,New Castle,39.92894,-85.37025,17621,IN,Indiana
2255,New Castle,41.00367,-80.34701,22375,PA,Pennsylvania
1404,New City,41.80753,-87.65644,40997,IL,Illinois
2053,New City,41.1476,-73.98931,33559,NY,New York
1225,New Haven,41.30815,-72.92816,130322,CT,Connecticut
1501,New Haven,41.0706,-85.01441,15709,IN,Indiana
1752,New Hope,45.03802,-93.38662,21032,MN,Minnesota
497,New Iberia,30.00354,-91.81873,30754,LA,Louisiana
1405,New Lenox,41.51198,-87.96561,25800,IL,Illinois
1226,New London,41.35565,-72.09952,27179,CT,Connecticut
1862,New Milford,40.9351,-74.01903,16801,NJ,New Jersey
498,New Orleans,29.95465,-90.07507,389617,LA,Louisiana
2192,New Philadelphia,40.48979,-81.44567,17484,OH,Ohio
198,New Port Richey,28.24418,-82.71927,15842,FL,Florida
2054,New Rochelle,40.91149,-73.78235,79846,NY,New York
199,New Smyrna Beach,29.02582,-80.927,24298,FL,Florida
919,New South Memphis,35.08676,-90.05676,641608,TN,Tennessee
2055,New Springville,40.59344,-74.1632,20756,NY,New York
1043,New Territory,29.59412,-95.68078,15186,TX,Texas
2056,New York City,40.71427,-74.00597,8804190,NY,New York
71,Newark,39.68372,-75.74966,33817,DE,Delaware
1863,Newark,40.73566,-74.17237,281944,NJ,New Jersey
2193,Newark,40.05812,-82.40126,47986,OH,Ohio
2643,Newark,37.52966,-122.04024,45336,CA,California
2996,Newberg,45.30012,-122.97316,22780,OR,Oregon
464,Newburg,38.16007,-85.65968,19967,KY,Kentucky
2057,Newburgh,41.50343,-74.01042,28290,NY,New York
1577,Newburyport,42.81259,-70.87728,17982,MA,Massachusetts
1227,Newington,41.69788,-72.72371,30562,CT,Connecticut
344,Newnan,33.38067,-84.79966,37291,GA,Georgia
465,Newport,39.09145,-84.49578,15354,KY,Kentucky
2284,Newport,41.4901,-71.31283,24232,RI,Rhode Island
2644,Newport Beach,33.61891,-117.92895,87127,CA,California
1148,Newport News,37.08339,-76.46965,182385,VA,Virginia
431,Newton,38.04668,-97.34504,19216,KS,Kansas
1277,Newton,41.69971,-93.04798,15125,IA,Iowa
1578,Newton,42.33704,-71.20922,88817,MA,Massachusetts
2058,Niagara Falls,43.0945,-79.05671,48916,NY,New York
2256,Nicetown-Tioga,40.00989,-75.16387,17382,PA,Pennsylvania
466,Nicholasville,37.88063,-84.573,29754,KY,Kentucky
1406,Niles,42.01892,-87.80284,29876,IL,Illinois
2194,Niles,41.18284,-80.76536,18651,OH,Ohio
2645,Nipomo,35.04275,-120.476,16714,CA,California
635,Nixa,37.04339,-93.29435,20984,MO,Missouri
1502,Noblesville,40.04559,-86.0086,59093,IN,Indiana
3250,Noe Valley,37.75018,-122.43369,22893,CA,California
2394,Nogales,31.34038,-110.93425,20252,AZ,Arizona
2646,Norco,33.93113,-117.54866,26289,CA,California
345,Norcross,33.94121,-84.21353,16634,GA,Georgia
1149,Norfolk,36.84681,-76.28522,246393,VA,Virginia
1794,Norfolk,42.02834,-97.417,24366,NE,Nebraska
200,Norland,25.94898,-80.21227,23604,FL,Florida
1407,Normal,40.5142,-88.99063,54373,IL,Illinois
827,Norman,35.22257,-97.43948,124880,OK,Oklahoma
2257,Norristown,40.1215,-75.3399,34412,PA,Pennsylvania
2059,North Amityville,40.6976,-73.42512,17862,NY,New York
1197,North Andover,42.6987,-71.13506,28222,MA,Massachusetts
1864,North Arlington,40.78843,-74.1332,15904,NJ,New Jersey
346,North Atlanta,33.8651,-84.33659,40456,GA,Georgia
3184,North Attleborough Center,41.97263,-71.32474,16796,MA,Massachusetts
869,North Augusta,33.5018,-81.96512,22522,SC,South Carolina
1408,North Aurora,41.80614,-88.3273,17456,IL,Illinois
2060,North Babylon,40.71649,-73.32179,17509,NY,New York
2061,North Bay Shore,40.73621,-73.26262,18944,NY,New York
567,North Bel Air,39.53983,-76.35496,33925,MD,Maryland
2062,North Bellmore,40.69149,-73.53346,19941,NY,New York
1865,North Bergen,40.80427,-74.01208,63484,NJ,New Jersey
568,North Bethesda,39.04455,-77.11887,43828,MD,Maryland
2195,North Canton,40.87589,-81.40234,17441,OH,Ohio
1409,North Center,41.95392,-87.67895,34623,IL,Illinois
870,North Charleston,32.85462,-79.97481,108304,SC,South Carolina
1410,North Chicago,42.32558,-87.84118,29491,IL,Illinois
1579,North Chicopee,42.18343,-72.59953,55179,MA,Massachusetts
3105,North Creek,47.81954,-122.17624,26410,WA,Washington
347,North Decatur,33.79038,-84.30603,16698,GA,Georgia
348,North Druid Hills,33.81677,-84.31326,18947,GA,Georgia
201,North Fort Myers,26.66729,-81.88009,39407,FL,Florida
1228,North Haven,41.39093,-72.85954,24093,CT,Connecticut
2647,North Highlands,38.68574,-121.37217,42694,CA,California
2755,North Hills,34.23639,-118.48472,56946,CA,California
2648,North Hollywood,34.17223,-118.37897,77848,CA,California
2285,North Kingstown,41.5501,-71.46617,28042,RI,Rhode Island
2337,North La Crosse,43.84635,-91.24819,50470,WI,Wisconsin
2885,North Las Vegas,36.19886,-115.1175,234807,NV,Nevada
202,North Lauderdale,26.2173,-80.22588,43703,FL,Florida
1411,North Lawndale,41.86003,-87.71839,35276,IL,Illinois
1278,North Liberty,41.74918,-91.59795,15931,IA,Iowa
54,North Little Rock,34.76954,-92.26709,66504,AR,Arkansas
2063,North Massapequa,40.70093,-73.46207,17886,NY,New York
203,North Miami,25.89009,-80.18671,62435,FL,Florida
204,North Miami Beach,25.93315,-80.16255,43971,FL,Florida
871,North Myrtle Beach,33.81601,-78.68002,15579,SC,South Carolina
3036,North Ogden,41.30716,-111.96022,18446,UT,Utah
2196,North Olmsted,41.4156,-81.92347,32004,OH,Ohio
1412,North Peoria,40.71754,-89.58426,113004,IL,Illinois
1866,North Plainfield,40.6301,-74.42737,22140,NJ,New Jersey
2965,North Platte,41.12389,-100.76542,24194,NE,Nebraska
205,North Port,27.04422,-82.23593,62345,FL,Florida
569,North Potomac,39.08289,-77.26498,24410,MD,Maryland
2286,North Providence,41.8501,-71.46617,33835,RI,Rhode Island
1044,North Richland Hills,32.8343,-97.2289,69204,TX,Texas
2197,North Ridgeville,41.38949,-82.01903,32483,OH,Ohio
2198,North Royalton,41.31366,-81.72457,30311,OH,Ohio
3037,North Salt Lake,40.84856,-111.90688,19796,UT,Utah
1229,North Stamford,41.13815,-73.54346,121230,CT,Connecticut
2064,North Tonawanda,43.03867,-78.8642,30785,NY,New York
2786,North Tustin,33.76446,-117.79394,24917,CA,California
2065,North Valley Stream,40.6851,-73.7018,16628,NY,New York
1580,Northampton,42.32509,-72.6412,28540,MA,Massachusetts
1413,Northbrook,42.12753,-87.82895,33663,IL,Illinois
3255,Northdale,28.0939,-82.50561,22079,FL,Florida
1753,Northfield,44.4583,-93.1616,20380,MN,Minnesota
2852,Northglenn,39.88554,-104.9872,39197,CO,Colorado
26,Northport,33.22901,-87.57723,24772,AL,Alabama
2649,Northridge,34.22834,-118.53675,68469,CA,California
1581,Norton,41.96677,-71.18699,19808,MA,Massachusetts
1678,Norton Shores,43.1689,-86.26395,24208,MI,Michigan
1230,Norwalk,41.1176,-73.4079,88485,CT,Connecticut
2199,Norwalk,41.24255,-82.61573,16827,OH,Ohio
2650,Norwalk,33.90224,-118.08173,107140,CA,California
1231,Norwich,41.52426,-72.07591,39899,CT,Connecticut
789,Norwood,39.15561,-84.45966,19915,OH,Ohio
1582,Norwood,42.19454,-71.1995,28602,MA,Massachusetts
2651,Novato,38.10742,-122.5697,55530,CA,California
1679,Novi,42.48059,-83.47549,58723,MI,Michigan
1867,Nutley,40.82232,-74.15987,27572,NJ,New Jersey
2338,Oak Creek,42.88585,-87.86314,35243,WI,Wisconsin
1414,Oak Forest,41.60281,-87.74394,28074,IL,Illinois
2997,Oak Grove,45.41679,-122.64009,16629,OR,Oregon
3106,Oak Harbor,48.29316,-122.64322,22693,WA,Washington
3240,Oak Hill,38.9258,-77.40156,33811,VA,Virginia
1415,Oak Lawn,41.71087,-87.75811,56781,IL,Illinois
1416,Oak Park,41.88503,-87.7845,52287,IL,Illinois
1680,Oak Park,42.45948,-83.18271,29752,MI,Michigan
206,Oak Ridge,28.47112,-81.42452,22685,FL,Florida
920,Oak Ridge,36.01036,-84.26964,29302,TN,Tennessee
1754,Oakdale,44.96302,-92.96494,28080,MN,Minnesota
2652,Oakdale,37.76659,-120.84715,22259,CA,California
2653,Oakland,37.80437,-122.2708,419267,CA,California
207,Oakland Park,26.17231,-80.13199,44319,FL,Florida
3228,Oakleaf Plantation,30.17083,-81.83549,20315,FL,Florida
2654,Oakley,37.99742,-121.71245,39813,CA,California
1150,Oakton,38.88095,-77.30082,34166,VA,Virginia
637,Oakville,38.47005,-90.30456,36143,MO,Missouri
208,Ocala,29.1872,-82.14009,58218,FL,Florida
761,Ocean Acres,39.74345,-74.28098,16142,NJ,New Jersey
676,Ocean Springs,30.41131,-88.82781,17636,MS,Mississippi
2066,Oceanside,40.63871,-73.64013,32109,NY,New York
2655,Oceanside,33.19587,-117.37948,175691,CA,California
209,Ocoee,28.56917,-81.54396,43608,FL,Florida
2339,Oconomowoc,43.11167,-88.49927,16360,WI,Wisconsin
570,Odenton,39.084,-76.70025,37132,MD,Maryland
2906,Odessa,31.84568,-102.36764,118968,TX,Texas
390,O'Fallon,38.59227,-89.91121,29002,IL,Illinois
636,O'Fallon,38.81061,-90.69985,85040,MO,Missouri
3038,Ogden,41.223,-111.97383,85444,UT,Utah
2656,Oildale,35.41968,-119.01955,32684,CA,California
210,Ojus,25.94843,-80.1506,18036,FL,Florida
1681,Okemos,42.72226,-84.42747,21369,MI,Michigan
828,Oklahoma City,35.46756,-97.51643,681054,OK,Oklahoma
467,Okolona,38.14118,-85.68774,17134,KY,Kentucky
432,Olathe,38.8814,-94.81913,134305,KS,Kansas
1868,Old Bridge,40.41483,-74.36543,23753,NJ,New Jersey
3230,Old Jamestown,38.83494,-90.28511,19184,MO,Missouri
677,Olive Branch,34.96176,-89.82953,36010,MS,Mississippi
571,Olney,39.15316,-77.06692,33844,MD,Maryland
3107,Olympia,47.03787,-122.9007,50302,WA,Washington
1795,Omaha,41.25626,-95.94043,486051,NE,Nebraska
2340,Onalaska,43.88441,-91.23514,18468,WI,Wisconsin
2657,Ontario,34.06334,-117.65089,171214,CA,California
211,Opa-locka,25.90232,-80.25033,16565,FL,Florida
27,Opelika,32.64541,-85.37828,29527,AL,Alabama
499,Opelousas,30.53353,-92.08151,16591,LA,Louisiana
3108,Opportunity,47.64995,-117.23991,25877,WA,Washington
1045,Orange,30.09299,-93.73655,19347,TX,Texas
1869,Orange,40.77066,-74.23265,34457,NJ,New Jersey
2658,Orange,33.78779,-117.85311,140992,CA,California
2659,Orangevale,38.67851,-121.22578,33960,CA,California
3109,Orchards,45.66651,-122.56093,19556,WA,Washington
2660,Orcutt,34.86526,-120.436,28905,CA,California
2200,Oregon,41.64366,-83.48688,20102,OH,Ohio
2998,Oregon City,45.35734,-122.60676,35831,OR,Oregon
3039,Orem,40.2969,-111.69465,94457,UT,Utah
2661,Orinda,37.87715,-122.17969,19279,CA,California
1417,Orland Park,41.63031,-87.85394,58619,IL,Illinois
212,Orlando,28.53834,-81.37924,307573,FL,Florida
213,Ormond Beach,29.28581,-81.05589,40970,FL,Florida
2395,Oro Valley,32.39091,-110.96649,45303,AZ,Arizona
2662,Oroville,39.51394,-121.55776,16260,CA,California
2341,Oshkosh,44.02471,-88.54261,66555,WI,Wisconsin
2067,Ossining,41.16287,-73.86152,25441,NY,New York
1418,Oswego,41.68281,-88.35146,33955,IL,Illinois
2068,Oswego,43.45535,-76.5105,17787,NY,New York
1755,Otsego,45.27413,-93.59135,15551,MN,Minnesota
1419,Ottawa,41.34559,-88.84258,18342,IL,Illinois
1279,Ottumwa,41.02001,-92.4113,24624,IA,Iowa
638,Overland,38.70116,-90.36234,15959,MO,Missouri
433,Overland Park,38.98223,-94.67079,186515,KS,Kansas
214,Oviedo,28.67,-81.20812,38551,FL,Florida
829,Owasso,36.26954,-95.85471,34542,OK,Oklahoma
1756,Owatonna,44.08385,-93.22604,25725,MN,Minnesota
468,Owensboro,37.77422,-87.11333,59042,KY,Kentucky
572,Owings Mills,39.41955,-76.78025,30622,MD,Maryland
28,Oxford,33.61427,-85.83496,21249,AL,Alabama
678,Oxford,34.3665,-89.51925,22314,MS,Mississippi
790,Oxford,39.507,-84.74523,22104,OH,Ohio
2663,Oxnard,34.1975,-119.17705,207254,CA,California
573,Oxon Hill,38.80345,-76.9897,17722,MD,Maryland
3188,Oxon Hill-Glassmanor,38.79615,-76.97499,35355,MD,Maryland
639,Ozark,37.02089,-93.20602,19120,MO,Missouri
2069,Ozone Park,40.67677,-73.84375,53985,NY,New York
215,Pace,30.59936,-87.16108,20039,FL,Florida
2665,Pacific Grove,36.61774,-121.91662,15674,CA,California
2664,Pacifica,37.61383,-122.48692,39260,CA,California
2,Paducah,37.08339,-88.60005,24864,KY,Kentucky
2886,Pahrump,36.20829,-115.98391,36441,NV,Nevada
2201,Painesville,41.72449,-81.24566,19776,OH,Ohio
1420,Palatine,42.1103,-88.03424,69308,IL,Illinois
1046,Palestine,31.76212,-95.63079,18288,TX,Texas
1870,Palisades Park,40.84816,-73.99764,20743,NJ,New Jersey
216,Palm Bay,28.03446,-80.58866,107888,FL,Florida
217,Palm Beach Gardens,26.82339,-80.13865,52923,FL,Florida
218,Palm City,27.16783,-80.26616,23120,FL,Florida
219,Palm Coast,29.58497,-81.20784,82893,FL,Florida
2666,Palm Desert,33.72255,-116.37697,51869,CA,California
220,Palm Harbor,28.07807,-82.76371,57439,FL,Florida
3208,Palm River-Clair Mel,27.92386,-82.37939,21024,FL,Florida
221,Palm Springs,26.6359,-80.09615,22341,FL,Florida
2667,Palm Springs,33.8303,-116.54529,47371,CA,California
222,Palm Valley,30.17746,-81.38758,20019,FL,Florida
2668,Palmdale,34.57943,-118.11646,158351,CA,California
1583,Palmer,42.15843,-72.32869,18261,MA,Massachusetts
223,Palmetto Bay,25.62177,-80.32477,24439,FL,Florida
2669,Palo Alto,37.44188,-122.14302,66853,CA,California
1421,Palos Hills,41.6967,-87.817,17565,IL,Illinois
2907,Pampa,35.53616,-100.95987,18177,TX,Texas
224,Panama City,30.15946,-85.65983,38286,FL,Florida
1796,Papillion,41.15444,-96.04224,19510,NE,Nebraska
2670,Paradise,39.75961,-121.62192,26476,CA,California
2887,Paradise,36.09719,-115.14666,223167,NV,Nevada
55,Paragould,36.0584,-90.49733,27900,AR,Arkansas
2671,Paramount,33.88946,-118.15979,55412,CA,California
1871,Paramus,40.94454,-74.07542,26974,NJ,New Jersey
1047,Paris,33.66094,-95.55551,24782,TX,Texas
1422,Park Forest,41.49142,-87.67449,21954,IL,Illinois
1423,Park Ridge,42.01114,-87.84062,37757,IL,Illinois
2070,Park Slope,40.6701,-73.98597,65047,NY,New York
2071,Parkchester,40.83899,-73.86041,65876,NY,New York
2853,Parker,39.5186,-104.76136,49550,CO,Colorado
1186,Parkersburg,39.26674,-81.56151,30991,WV,West Virginia
225,Parkland,26.31008,-80.23727,30177,FL,Florida
3110,Parkland,47.15538,-122.43401,35803,WA,Washington
574,Parkville,39.37733,-76.53969,30734,MD,Maryland
2672,Parlier,36.61162,-119.52707,15138,CA,California
2202,Parma,41.40477,-81.72291,79937,OH,Ohio
2203,Parma Heights,41.39005,-81.75958,20246,OH,Ohio
575,Parole,38.97956,-76.53052,15922,MD,Maryland
1872,Parsippany,40.85788,-74.42599,51144,NJ,New Jersey
576,Pasadena,39.10733,-76.57108,24287,MD,Maryland
1048,Pasadena,29.69106,-95.2091,153784,TX,Texas
2673,Pasadena,34.14778,-118.14452,142250,CA,California
679,Pascagoula,30.36576,-88.55613,22126,MS,Mississippi
3111,Pasco,46.23958,-119.10057,69451,WA,Washington
2674,Paso Robles,35.62664,-120.691,27157,CA,California
1873,Passaic,40.85677,-74.12848,71085,NJ,New Jersey
791,Pataskala,39.99562,-82.67433,15245,OH,Ohio
1874,Paterson,40.91677,-74.17181,147754,NJ,New Jersey
2675,Patterson,37.4716,-121.12966,21498,CA,California
2287,Pawtucket,41.87871,-71.38256,71591,RI,Rhode Island
2396,Payson,34.23087,-111.32514,15345,AZ,Arizona
3040,Payson,40.0444,-111.73215,19548,UT,Utah
1584,Peabody,42.52787,-70.92866,52504,MA,Massachusetts
349,Peachtree City,33.39678,-84.59576,35240,GA,Georgia
350,Peachtree Corners,33.9701,-84.22159,40978,GA,Georgia
680,Pearl,32.27459,-90.13203,26462,MS,Mississippi
3154,Pearl City,21.39734,-157.97516,47698,HI,Hawaii
2072,Pearl River,41.05899,-74.02181,15876,NY,New York
1049,Pearland,29.56357,-95.28605,108821,TX,Texas
1050,Pecan Grove,29.62607,-95.73162,15963,TX,Texas
2073,Peekskill,41.29009,-73.92042,24043,NY,New York
1424,Pekin,40.56754,-89.64066,33223,IL,Illinois
29,Pelham,33.28567,-86.80999,22885,AL,Alabama
226,Pembroke Pines,26.00315,-80.22394,166611,FL,Florida
2999,Pendleton,45.67207,-118.7886,16881,OR,Oregon
2258,Penn Hills,40.50118,-79.83922,44610,PA,Pennsylvania
762,Pennsauken,39.95622,-75.05795,36332,NJ,New Jersey
842,Pennsport,39.92761,-75.15045,26000,PA,Pennsylvania
227,Pensacola,30.42131,-87.21691,53193,FL,Florida
1425,Peoria,40.69365,-89.58899,115070,IL,Illinois
2397,Peoria,33.5806,-112.23738,190985,AZ,Arizona
2676,Perris,33.78252,-117.22865,74971,CA,California
351,Perry,32.45821,-83.73157,15457,GA,Georgia
577,Perry Hall,39.41261,-76.46357,28474,MD,Maryland
2204,Perrysburg,41.557,-83.62716,21423,OH,Ohio
1875,Perth Amboy,40.50677,-74.26542,52682,NJ,New Jersey
2677,Petaluma,38.23242,-122.63665,60438,CA,California
1151,Petersburg,37.22793,-77.40193,32477,VA,Virginia
1051,Pflugerville,30.43937,-97.62,57122,TX,Texas
1052,Pharr,26.1948,-98.18362,76538,TX,Texas
30,Phenix City,32.47098,-85.00077,37570,AL,Alabama
843,Philadelphia,39.95238,-75.16362,1576251,PA,Pennsylvania
2398,Phoenix,33.44838,-112.07404,1608139,AZ,Arizona
2259,Phoenixville,40.13038,-75.51491,16658,PA,Pennsylvania
792,Pickerington,39.88423,-82.7535,19745,OH,Ohio
3217,Picnic Point-North Lynnwood,47.86278,-122.29497,22953,WA,Washington
2678,Pico Rivera,33.98307,-118.09673,64218,CA,California
578,Pikesville,39.37427,-76.72247,30764,MD,Maryland
56,Pine Bluff,34.22843,-92.0032,44772,AR,Arkansas
228,Pine Hills,28.55778,-81.4534,60076,FL,Florida
229,Pinecrest,25.66705,-80.30811,19452,FL,Florida
735,Pinehurst,35.19543,-79.46948,15752,NC,North Carolina
230,Pinellas Park,27.8428,-82.69954,51617,FL,Florida
231,Pinewood,25.86898,-80.21699,16520,FL,Florida
2679,Pinole,38.00437,-122.29886,19269,CA,California
2205,Piqua,40.14477,-84.24244,20790,OH,Ohio
1876,Piscataway,40.49927,-74.39904,56044,NJ,New Jersey
434,Pittsburg,37.41088,-94.70496,20409,KS,Kansas
2680,Pittsburg,38.02798,-121.88468,69424,CA,California
